"filename", "language", "JSON", "XML", "C++", "YAML", "Groovy", "Dart", "Properties", "Markdown", "Swift", "HTML", "comment", "blank", "total"
"/Users/kazimierzradzik/Desktop/drawtask/pubspec.yaml", "YAML", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 54, 13, 137
"/Users/kazimierzradzik/Desktop/drawtask/test/widget_test.dart", "Dart", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 10, 7, 31
"/Users/kazimierzradzik/Desktop/drawtask/web/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 16, 6, 60
"/Users/kazimierzradzik/Desktop/drawtask/web/manifest.json", "JSON", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/Users/kazimierzradzik/Desktop/drawtask/windows/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 5, 15
"/Users/kazimierzradzik/Desktop/drawtask/windows/flutter/generated_plugin_registrant.h", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/kazimierzradzik/Desktop/drawtask/windows/runner/flutter_window.cpp", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 4, 15, 67
"/Users/kazimierzradzik/Desktop/drawtask/windows/runner/flutter_window.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"/Users/kazimierzradzik/Desktop/drawtask/windows/runner/main.cpp", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"/Users/kazimierzradzik/Desktop/drawtask/windows/runner/resource.h", "C++", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"/Users/kazimierzradzik/Desktop/drawtask/windows/runner/utils.cpp", "C++", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 2, 10, 66
"/Users/kazimierzradzik/Desktop/drawtask/windows/runner/utils.h", "C++", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"/Users/kazimierzradzik/Desktop/drawtask/windows/runner/win32_window.cpp", "C++", 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 24, 55, 289
"/Users/kazimierzradzik/Desktop/drawtask/windows/runner/win32_window.h", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 253, 929, 533, 73, 96, 6916, 8, 20, 58, 38, 361, 980, 10265
